Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI,pet,aspect,avg_precip,elevation_x,land_use,slope,soil_carbon,soil_clay,soil_ph,veg_index,elevation_y,evaporation,evi,ndvi,pop_density_3km,precip_30d_max,precip_30d_sum,precip_7d_sum,rainy_days_30d,row_index,runoff,soil_moist_deep_avg,soil_moist_top,temp_2m,ag_pct,urban_pct,forest_pct,water_pct,bare_pct,grass_pct,soil_cec,soil_soc,twi,human_mod,evi_index
-29.161667,30.629722,2011-06-22,13614.0,9271.0,14769.0,11723.0,-0.0406933727935734,-0.2287021630615631,137.6,74.0,2.137943983078003,961.0,30.0,3.0,4.0,28.0,60.0,5311.808695652174,960,-0.0013157818466424,2398.0,4597.0,0.0574202361163275,15.163193702697754,37.00514101982117,0.0,5,685,2.5331974029541016e-07,0.2339583502875434,0.2324358622233072,283.8299439748128,19.25121233483823,0.1347405649680695,36.23983996695775,0.2196359274708271,0.1459689453820753,42.8868650405917,184.592803030303,249.66066919191917,0.7700526081340318,0.2805100306304115,3342.0043450812464
-27.169444,29.233889,2011-06-22,15208.0,11403.0,19998.5,16139.0,-0.1360686236916474,-0.2737289619922606,157.3,69.0,1.5258864164352417,1526.0,30.0,8.0,2.0,25.0,73.0,4454.573913043479,1525,-0.0007960312068462,1454.0,2813.0,0.0190511315530676,6.695809364318848,8.25866448879242,1.5628551244735718,2,686,2.9802322387695312e-08,0.3175021277533636,0.323666254679362,280.3978150685628,50.26965580417182,0.0346770814548045,0.2994879635087644,0.1512692350137138,0.1487121927848343,49.096197723066055,193.078722731584,165.96775213405,4.136668284519457,0.2769619814116406,2324.932348210972
-27.02314,28.59389,2011-06-22,10501.5,9743.0,10633.5,9547.5,-0.0062455642299502,-0.0437023041248494,163.1,118.0,1.5072132349014282,1493.0,50.0,6.0,2.0,29.0,65.0,4170.504347826087,1493,-0.0006970521062612,1346.0,2823.0,2.3364755523128125,6.431982517242432,8.330270171165466,1.898287653923035,2,687,2.9802322387695312e-08,0.303505367702908,0.2937736511230469,281.4880657196045,30.30411653121278,5.742696473258023,0.1603615816772743,1.9200267359141212,1.3194119715984818,60.55338670633931,191.65567010309277,170.07147766323024,1.7378320074171831,0.5318441786851765,2162.5479851370437
-26.98472222,26.63227778,2011-06-22,15621.0,10864.0,17782.0,14257.0,-0.0646947878933028,-0.2414996858200089,181.40001,270.0,1.1814368963241575,1289.0,30.0,5.0,2.0,27.0,68.0,3732.991304347826,1287,-0.0011402880772948,1579.0,2967.0,12.28301547427429,7.462262153625488,11.841392993927002,0.0,2,688,2.9802322387695312e-08,0.1968157026502821,0.2155507405598958,282.1473267873128,25.407993385651988,15.599301718966592,5.447670486842076,1.7767073398143758,1.7889295046203828,46.310366597542526,179.5219450584149,118.49731607199243,4.548189429672393,0.5225306878546868,1926.6556582144672
-27.398611,26.614722,2011-06-22,13482.5,9993.0,14245.5,12485.5,-0.0275173110213501,-0.1754440250015464,191.90001,214.0,1.1407641172409058,1257.0,10.0,6.0,2.0,30.0,68.0,4486.834782608696,1256,-0.0010953126475214,1362.0,2820.0,1.2279447100716678,10.911285400390623,10.911285400390623,0.0,1,689,2.9802322387695312e-08,0.1922660403781467,0.2115599314371744,281.4664185841878,25.79550511295416,10.15298123593725,2.328025936792945,0.0,1.35588864942979,59.19427435088627,159.79266347687405,136.52870813397132,4.54321626449624,0.6120051953316187,2123.87558042035
-29.042222,24.6,2011-06-22,10768.0,11541.5,8563.0,8344.5,0.1140654906626656,0.1481509114874772,211.0,240.0,1.2040690183639526,1111.0,20.0,4.0,3.0,27.0,70.0,3993.4,1111,-0.0015520472079515,1928.0,3975.0,4.557196197859309,12.0468111038208,18.27897691726685,0.0,3,690,2.9802322387695312e-08,0.216056399875217,0.247467041015625,282.8948040008545,3.0198056684231243,3.5927668554495225,0.5089510582611199,0.3385659703287484,2.391871595329024,75.22508244830807,208.7141049968375,159.79759645793803,4.74663936698772,0.562404821495479,2328.69452740423
-34.092222,21.295278,2011-06-22,14913.0,9525.0,13943.0,11317.0,0.0336151926808981,-0.1882563490710747,173.1,0.0,1.2925881147384644,96.0,30.0,3.0,3.0,19.0,66.0,6132.852173913044,96,-0.00111751165241,4656.0,7307.0,1.3003984315682369,53.61773300170898,77.97871446609497,3.57819938659668,6,691,2.9802322387695312e-08,0.2212871975368923,0.2871545155843099,287.2632935841878,36.35428632992044,3.776608827426432,4.562497572806413,0.2652478911080573,0.5282825992455971,32.50568641869832,247.1470031545741,373.1615141955836,1.5089746588953028,0.6960792612954269,3713.6956604032366
-27.495556,26.074722,2011-06-22,15303.0,11092.0,19447.5,15285.0,-0.1192644710148052,-0.273596489791908,194.2,294.0,1.034447193145752,1253.0,30.0,2.0,1.0,22.0,73.0,3493.6608695652176,1253,-0.0011647418141365,1423.0,3124.0,0.0231233670761229,8.462542533874512,12.522503852844238,0.0,2,692,2.9802322387695312e-08,0.2005032433403862,0.2296180725097656,281.7214641571045,49.81392935577514,0.0769777833439936,0.3535789525475129,0.0969267033738723,0.0684346359769379,48.23496786255819,177.77693761814743,123.45053560176433,3.6043047794516165,0.3304667289837697,1868.9558669625485
-30.27402,30.69602,2011-06-23,14945.5,9434.5,12940.0,10402.5,0.071919097738968,-0.1566738921540139,134.40001,162.0,2.1429574489593506,35.0,10.0,7.0,4.0,22.0,60.0,6738.547826086957,34,-0.0016429889947175,5069.0,7474.0,3.0938108085941938,44.92665100097656,62.71670961380005,0.0,4,693,6.22868537902832e-06,0.2560477786593967,0.2632522583007812,289.42773119608563,12.130085266119131,2.6054068648370885,42.58419920395065,0.0222092547270874,0.8514418596549294,40.845867772194,128.55460858585857,432.54545454545456,-0.6613383894512155,0.4781299128074839,3998.656005709267
-26.648056,27.089444,2011-06-23,15866.0,10787.0,19134.0,15161.0,-0.0933714285714283,-0.2789679489321872,170.90001,90.0,1.3649344444274902,1357.0,40.0,1.0,2.0,22.0,62.0,4729.817391304347,1357,-0.0013577919453382,1585.0,3177.0,0.1945615947780754,4.277383804321289,6.162854194641113,0.0,2,694,4.4703483581542975e-08,0.2157747480604383,0.2149149576822916,283.44734382629395,10.68271564766634,5.291918333352863,4.818209596398895,0.8389390294356508,1.1873589937959526,74.76832844046123,209.55331230283906,145.71545741324923,1.7601494899990244,0.3694340858079657,2576.1877081333155
-26.880278,26.965,2011-06-23,15050.0,10335.0,17528.0,13965.5,-0.0760636012032657,-0.2581559774611482,175.5,228.0,1.2530983686447144,1302.0,30.0,1.0,2.0,32.0,68.0,4437.539130434782,1301,-0.001070100814104,1866.0,3654.0,0.0691109853284796,4.651179790496826,5.962926268577576,0.0,2,695,2.9802322387695312e-08,0.1951215532090928,0.2232494354248047,284.18855476379395,33.637730496071136,0.1032197825773103,3.91794409580595,2.1968947711421785,0.1720329709621838,59.49835635426827,163.85196528841246,178.91168963757016,4.630845619419662,0.6457118638040742,2259.2485596369274
-27.044444,27.005,2011-06-23,15642.5,11061.0,20149.0,15460.0,-0.1259097830490476,-0.2911887215636005,178.7,323.0,1.2709263563156128,1311.0,30.0,3.0,2.0,23.0,64.0,4551.147826086956,1310,-0.0010269209742546,1380.0,3030.0,0.0231309699458709,5.675139904022217,7.192689895629883,0.0,2,696,2.9802322387695312e-08,0.1951728396945529,0.2270781199137369,283.97525723775226,39.471963439477165,0.2471859247735625,1.3750615270197923,0.0458084380939378,0.2890422623260626,57.2883021416792,159.00853080568726,155.41800947867299,4.985244499920462,0.3949033593020357,2343.128662682877
-28.376944,24.303056,2011-06-23,13126.5,10384.0,14884.5,12547.5,-0.0627610581557243,-0.1781071294299219,211.8,106.0,0.8689588904380798,1013.0,50.0,3.0,2.0,22.0,73.0,3538.4,1017,-0.001594515517354,1700.0,3794.0,0.0094354935288556,9.336604118347168,9.336604118347168,0.0,1,697,1.4901161193847656e-08,0.2060710059271918,0.2224858601888021,285.05785814921063,0.5656462408481772,1.0513034485787651,0.558370477436483,0.5373861110112917,0.985377933763048,17.68467462475473,211.72711631108052,95.70302821748105,1.225511775873435,0.15429080809192242,1760.677119238546
-29.028629,24.638389,2011-06-23,12910.5,10053.0,13266.0,11825.0,-0.0135808836169846,-0.1377846391354683,209.7,114.0,1.2040690183639526,1111.0,20.0,5.0,2.0,27.0,69.0,3670.0434782608695,1113,-0.0015211720019578,1499.0,2938.0,0.1192111777471643,11.26901149749756,13.52281379699707,0.0,2,698,2.9802322387695312e-08,0.2144972483317057,0.2384923299153646,283.61824226379395,9.61378889513008,2.496157553108657,1.1378757242891142,0.3035599179219835,2.59730010237707,67.63129793138354,195.18158649251362,146.11276528349703,6.242736705334131,0.6112909269851514,2377.8849799879376
-28.69485,28.23487,2011-06-23,11653.0,9220.0,11787.5,10207.0,-0.0057379322113435,-0.1222182553849809,160.7,246.0,1.839070200920105,1597.0,10.0,2.0,2.0,23.0,64.0,4860.973913043478,1598,-0.001014893874526,1673.0,3437.0,0.7557994588893401,8.949921607971191,23.295661687850952,0.0,4,699,1.4469027519226074e-05,0.3086132473415798,0.3122889200846354,280.35334968566895,21.114678600826505,0.7475067994368488,3.3922654719532352,0.126324225987671,0.9384085359084132,72.25237068021791,148.896148989899,229.22758838383837,3.28357367111793,0.5268758092019141,2364.066422375933
-25.398889,31.610556,2011-06-24,,,,,,,146.8,,,,,,,,,,249,-0.0002182256430387,2399.0,4500.0,0.0158571779605857,3.917659282684326,3.917659282684326,0.0,1,700,4.4703483581542975e-08,0.1534822252061632,0.1297677357991536,292.1165580749512,2.2751072826481566,0.0464614376899737,10.32764879161544,2.062523430001973,0.3499639468353611,68.13998011268265,192.6037735849056,376.0016339869281,4.808172704821132,0.30113471313041845,3097.6242161569057
-27.573056,24.746389,2011-06-24,12466.0,10087.0,14931.0,12475.0,-0.0899733547468697,-0.1936205931729147,208.40001,312.0,0.9056602716445924,1094.0,10.0,1.0,2.0,26.0,65.0,3687.782608695652,1093,-0.0009462628513574,1424.0,2880.0,1.3785096906829932,3.2601704597473145,3.2601704597473145,0.0,1,701,1.1920928955078125e-07,0.2085518307156033,0.2241299947102864,278.81374231974286,24.3015797173288,1.9568685276308624,2.5190195856700424,0.4188532690534435,0.4210434099331381,30.581965128487514,158.6823195713836,95.41222817522852,3.5404020962747187,0.5292384507450968,2010.0443579659905
-27.902778,24.615556,2011-06-24,11802.5,9944.5,12962.0,11303.5,-0.0468210543318054,-0.1317311680090798,208.0,270.0,0.9031414985656738,1053.0,30.0,1.0,1.0,20.0,71.0,3695.939130434783,1054,-0.0010118540376424,1573.0,3240.0,0.4019568242108508,8.601968765258789,8.601968765258789,0.0,1,702,1.788139343261719e-07,0.1972745259602864,0.2007395426432291,278.6256726582845,0.1671961359511353,0.1948690571733248,0.068179660982206,0.0,0.3310946935279679,34.36834217812184,203.52993068683057,92.53780718336485,4.041741450828361,0.1387113312889588,2081.5190926275995
-26.861111,28.884722,2011-06-27,13411.0,10057.0,15685.0,13113.0,-0.0781550728622488,-0.2186310309999214,161.0,132.0,1.5832431316375732,1525.0,30.0,3.0,2.0,32.0,67.0,4399.373913043478,1525,-0.0005426537245512,1323.0,2522.0,0.0358796534165601,5.425861358642578,6.752962827682495,0.0,2,703,0.0,0.302594502766927,0.2381877899169922,278.98218154907227,43.05598415130395,0.226943323098017,0.068825229799795,0.4576652862634738,0.4169099541075168,55.77367205542726,199.7500787897889,165.7204538291838,3.423765159309203,0.398595977456007,2463.739429150852
-27.02314,28.59389,2011-06-27,10501.5,9743.0,10633.5,9547.5,-0.0062455642299502,-0.0437023041248494,163.1,118.0,1.5072132349014282,1493.0,50.0,6.0,2.0,29.0,65.0,4170.504347826087,1493,-0.0004746410995721,1308.0,2659.0,2.3364755523128125,6.431982517242432,8.330270171165466,1.898287653923035,2,704,0.0,0.3019608391655816,0.276150385538737,279.29932022094727,30.30411653121278,5.742696473258023,0.1603615816772743,1.9200267359141212,1.3194119715984818,60.55338670633931,191.65567010309277,170.07147766323024,1.7378320074171831,0.5318441786851765,2162.5479851370437
-26.45,28.085833,2011-06-27,15210.0,10720.0,17974.0,14201.0,-0.0832931533269042,-0.2528054645570494,162.5,253.0,1.5644408464431765,1476.0,30.0,3.0,6.0,29.0,64.0,4695.721739130435,1477,-0.0007688011974096,951.0,2401.0,0.7464096131048672,5.591643333435059,7.203597784042358,0.0,2,705,1.9371509552001958e-07,0.2109828525119357,0.187899907430013,279.2261594136556,21.207520422927857,4.631123210242729,2.330572654608168,0.3914159369942238,3.049974379637344,68.21770310627144,217.20959595959602,179.98074494949498,6.7159540451965,0.6580240900505976,2510.0541776460254
-31.396,29.2651,2011-06-27,10268.0,10250.0,9456.5,8941.5,0.0411417272934673,0.0402659021135156,134.5,352.0,2.2743985652923584,115.0,80.0,7.0,4.0,22.0,70.0,4828.652173913043,118,-0.0016015190631151,2973.0,5825.0,0.3716010590552079,21.70023536682129,32.765724897384644,2.385394811630249,3,706,8.195638656616211e-07,0.2748442755805121,0.2930304209391276,283.29639053344727,2.1791463241943387,0.0219511470765591,54.14203080821971,1.3259784078187402,2.064182571563968,16.090621221766412,184.95834648153993,400.459766487851,2.125200656949435,0.31571699193164204,2933.6890940771345
-24.670833,28.560833,2011-06-28,13837.0,9093.0,14293.0,10919.0,-0.0162104514752932,-0.2223552552809364,158.7,180.0,1.3076293468475342,1148.0,20.0,4.0,2.0,25.0,60.0,4872.426086956521,1146,-0.0006095767021179,1744.0,3633.0,0.0141060715857862,0.0,0.0,0.0,0,707,1.6391277313232425e-07,0.1841502719455295,0.1257483164469401,283.87028821309406,23.563133332264176,0.5467821050629924,1.831236640311949,0.0350530721841271,0.2377193967205903,38.44006955629225,156.32207136090935,163.4834227976002,0.6385885030503109,0.2230655897866298,2487.8580332505044
-29.380556,30.2775,2011-06-28,6705.0,4524.5,5967.0,4930.0,0.0582386363636359,-0.1374922556355131,134.90001,330.0,1.907948851585388,1071.0,30.0,2.0,5.0,28.0,61.0,5721.791304347826,1071,-0.0016024243086576,2691.0,5339.0,0.1004951927972519,12.880606651306152,21.36762499809265,4.487652778625488,3,708,3.121793270111084e-05,0.3066230350070529,0.3128490447998047,281.7253500620524,13.29322299989147,0.1510179099244295,42.21282320886475,0.2246594627418121,0.1636723056352924,43.32913424160844,187.95105778339126,236.13072308178093,2.856762810279042,0.3799948060516308,3845.0332395216983
-31.104278,29.399722,2011-06-28,14856.5,11962.5,12994.5,11184.0,0.0668557681950376,-0.0413511239331648,134.1,303.0,2.2630839347839355,378.0,30.0,21.0,4.0,24.0,66.0,5515.373913043478,393,-0.001459477469325,2588.0,5578.0,0.4845358037745483,15.524537086486816,29.79367816448212,0.0,4,709,2.9802322387695312e-08,0.2211369408501519,0.2348734537760416,282.3549887339274,2.021563982372677,0.2422094684473596,40.28060031681517,0.0330285638791854,1.0789330867200566,25.06311046176523,203.31945758435825,361.2018290760013,0.733952784121837,0.39807347368739154,2856.80558869099
-33.818056,19.694722,2011-06-28,13987.0,10534.5,13090.0,11159.0,0.0331277467961737,-0.1081716015153755,201.8,255.0,1.1393392086029053,170.0,10.0,3.0,3.0,20.0,74.0,3866.495652173913,175,-0.0008337553590536,2214.0,4968.0,0.0285006284462236,20.05199432373047,68.55644702911377,12.898907661437988,7,710,2.9802322387695312e-08,0.2178461286756727,0.3194179534912109,282.08439954121906,11.4767105601053,0.2446933875811717,4.231046526095391,0.7059703762228909,1.223299368388597,47.5982051629006,199.47730138713746,394.66645649432536,0.9525544605208188,0.30132440325403576,2201.037173090631
-29.161667,23.696389,2011-06-29,,,,,,,223.1,,,,,,,,,,986,-0.000729875639081,678.0,1602.0,0.0213194664939341,6.195670127868652,6.195670127868652,0.0,1,711,4.4703483581542975e-08,0.1906634436713324,0.077435811360677,282.35177485148114,19.01673328806776,0.2582514986512798,1.4015592842404496,2.826015547048446,2.353148906977501,55.78443727592888,213.7952380952381,221.89512670565307,4.630147470377866,0.2813478530892595,1406.6507136583227
-25.81048333,27.90955222,2011-06-29,13029.0,10157.5,15828.0,12748.0,-0.0969955296808396,-0.2182178522637616,164.1,59.0,1.7881311178207395,1184.0,10.0,4.0,4.0,27.0,65.0,4503.834782608696,1180,-0.000744305551052,1366.0,3245.0,0.575407986223411,8.017581939697266,10.356833696365356,2.339251756668091,2,712,2.9802322387695312e-08,0.1767843034532334,0.1635710398356119,285.50004959106445,0.5708685454427433,2.03866708368154,15.923491994176928,0.6099523413735801,2.6080830374056,63.73949764839016,193.08272813388064,212.41237764445853,1.992366696996419,0.4465763208841277,2148.0444859351196
-24.282222,28.090278,2011-06-29,13832.0,9251.5,14224.0,11236.0,-0.0139720558882235,-0.2118165747268419,155.40001,48.0,1.2241920232772827,1136.0,10.0,1.0,2.0,20.0,64.0,4501.634782608696,1136,-0.0002334639430046,1570.0,3194.0,1.01405698495736,0.0,0.0,0.0,0,713,1.4901161193847656e-08,0.1591483222113715,0.1387875874837239,287.76274490356445,17.632242508257253,3.4799982717903792,2.7229873022555897,0.1875291290650845,2.2537508123964107,23.137003817688587,203.83012921525372,161.29089190040975,4.077045156357469,0.7042515693009933,2467.157820742954
-23.23572222,27.717,2011-06-29,11439.0,9446.0,9755.0,9159.5,0.0794564499386615,-0.0160929118275089,162.0,0.0,0.8649444580078125,798.0,80.0,3.0,2.0,22.0,68.0,3860.217391304348,798,-0.000135950744152,1795.0,3498.0,0.094025118410386,2.5111794471740723,2.5111794471740723,0.0,1,714,1.4901161193847656e-08,0.1418115827772352,0.1313991546630859,287.9215176900228,24.59350836613809,0.0708916220003113,6.548995841024841,0.8761370460156128,0.932340665287755,0.992482708004359,99.04235211760589,83.02555127756385,1.8492921642595963,0.25390068534761656,2192.0815189942905
-26.03611,30.99778,2011-06-29,,,,,,,155.6,21.0,2.6776018142700195,751.0,60.0,24.0,4.0,38.0,63.0,5486.44347826087,746,-0.0004391353577375,2155.0,4767.0,0.9721350632432944,7.551364898681641,13.600450277328491,0.0,3,715,7.450580596923828e-08,0.2186467912462022,0.1694914499918619,285.11821365356445,1.186636419693516,1.2455808655726832,11.463584701265836,0.0231065852408725,0.0924263409634902,52.96767841795099,152.04894221660874,269.4704767919166,1.8507748876159082,0.24442076731507317,2888.2168943314887
-27.937778,31.209444,2011-06-29,13178.5,8992.5,12471.5,10195.0,0.0275633528265106,-0.162085352217666,154.3,207.0,1.90262234210968,633.0,10.0,11.0,3.0,27.0,69.0,5223.921739130435,641,-0.0015431065112352,1896.0,3887.0,0.2734569906727772,6.344308853149414,12.752814054489136,0.0,3,716,8.285045623779297e-06,0.3252145979139539,0.2655601501464844,286.54871495564777,0.9195878493057318,0.204471647934569,14.11758678908237,0.0113595359963649,0.9402577500991174,55.37796071827906,197.41627246925265,202.93566698202466,1.6841199255054848,0.2637061862934655,2641.757700903571
-28.404444,30.013056,2011-06-29,13237.0,9177.0,14851.5,11459.0,-0.0574790394645493,-0.2361570634871081,160.6,217.0,1.7200748920440674,1084.0,30.0,3.0,2.0,22.0,59.0,4271.060869565217,1083,-0.0007656477391719,1701.0,3267.0,0.0185176484420941,6.460251331329346,11.044466972351074,0.0,2,717,4.4703483581542975e-08,0.170890384250217,0.111209233601888,286.60885492960614,2.934193432782332,0.0339302845752926,0.485402659335951,0.0678605691505852,0.4075182414088741,90.01362977313725,168.77269861286248,170.69104665825972,1.9052893390896908,0.19430089590208974,2254.6537255331978
-27.02314,28.59389,2011-06-29,10501.5,9743.0,10633.5,9547.5,-0.0062455642299502,-0.0437023041248494,163.1,118.0,1.5072132349014282,1493.0,50.0,6.0,2.0,29.0,65.0,4170.504347826087,1493,-0.0006070211529731,1308.0,2659.0,2.3364755523128125,6.431982517242432,8.330270171165466,0.0,2,718,1.4901161193847656e-08,0.301200442843967,0.2697079976399739,282.5196622212728,30.30411653121278,5.742696473258023,0.1603615816772743,1.9200267359141212,1.3194119715984818,60.55338670633931,191.65567010309277,170.07147766323024,1.7378320074171831,0.5318441786851765,2162.5479851370437
-28.141944,26.417778,2011-06-29,14445.0,9659.0,13559.0,11205.5,0.0316383373803741,-0.1679731243001112,192.90001,21.0,1.094818115234375,1269.0,20.0,3.0,2.0,28.0,70.0,4399.686956521739,1270,-0.0013575665652751,1361.0,3145.0,0.0292912105831611,12.831418991088867,12.831418991088867,0.0,1,719,1.4901161193847656e-08,0.1998286777072482,0.2018655141194661,281.95048904418945,66.08070621158691,0.1473941907569836,1.5452602430070017,0.0226760293472282,0.2947883815139673,26.4524774895946,199.31772151898733,136.70000000000005,5.75730461006071,0.26675707424366024,2037.6665189873424
-28.1175,26.719444,2011-06-29,14785.5,12285.0,13082.0,11427.0,0.0611285547680988,-0.0314187724208616,188.7,167.0,1.1246339082717896,1283.0,60.0,5.0,1.0,22.0,70.0,3771.904347826087,1284,-0.0013106726109981,1351.0,2945.0,0.030114882270266,16.71916389465332,16.71916389465332,0.0,1,720,1.4901161193847656e-08,0.1905795203314887,0.1971492767333984,281.82508214314777,47.202075672752414,0.283519322008571,1.2974733647494985,0.1247485016837712,1.6013171307044087,44.7988102417408,202.40296623540553,132.34301041337963,4.303059458259048,0.38447391372744155,1976.8845884725672
-29.033333,23.983333,2011-06-29,,,,,,,217.7,307.0,0.843029797077179,1004.0,30.0,9.0,1.0,25.0,72.0,5139.939130434783,1002,-0.0011929757893085,1100.0,2267.0,0.0377302461827332,7.673658847808838,7.673658847808838,0.0,1,721,1.4901161193847656e-08,0.1881788041856553,0.1843910217285156,282.6807950337728,14.464849250639933,0.1827879527484765,0.7163824033309203,0.7869669456247724,1.9228446143685616,59.03861296304298,195.26338483650736,166.2073732718894,6.0747258736114,0.44124932704948056,2394.9655186579935
-30.568333,29.422778,2011-06-29,10729.0,8768.5,11669.5,10802.0,-0.0419894189343034,-0.1419414815539674,137.7,270.0,1.881630539894104,1249.0,30.0,7.0,3.0,29.0,60.0,5442.991304347826,1247,-0.0015014130622148,2035.0,3697.0,4.163598957512283,17.322067260742188,34.64413356781006,0.0,3,722,3.427267074584961e-07,0.2530665927463107,0.2569154103597005,280.40581130981445,17.23540878837479,7.323240436423001,6.326613901105821,0.5206076578082467,0.9521245880856348,66.14708653349368,211.60428481411464,259.7397605545054,1.845013846170672,0.5063644740366682,2609.328527985535
-25.447222,30.711667,2011-06-29,12336.5,9164.5,12937.0,11048.5,-0.0237600648901021,-0.1706897721874073,146.6,169.0,2.6031413078308105,808.0,20.0,16.0,5.0,31.0,59.0,6435.739130434783,809,-0.001429783180356,2010.0,5256.0,0.0307740725887486,7.245347023010254,7.245347023010254,0.0,1,723,0.0003161877393722,0.294735590616862,0.2218341827392578,285.57670974731445,1.116346244909556,0.5828513043921701,50.58503682603976,0.0,0.1023552638288882,25.801722191058307,188.29955808080808,278.2919823232323,1.4779936676695815,0.17885388381252385,3240.619889108476
-27.01011111,26.69808333,2011-06-30,10792.5,9208.0,11439.5,10452.5,-0.0291021950341848,-0.1080760382612902,183.5,,,,,,,,,,1291,-0.0010465644299983,1312.0,2936.0,0.9534521290653448,7.182653903961182,7.182653903961182,0.0,1,724,2.9802322387695312e-08,0.1865641276041666,0.1715997060139974,281.12326431274414,33.09086138936783,4.888358381679471,5.075019250103999,2.4824772390543948,0.7025277161065643,50.714387756844005,176.26247288503254,201.41973039215682,4.674337749922917,0.49964452845413737,2034.9743553815513
-22.935,28.004167,2011-06-30,14426.5,10098.0,12998.5,10684.0,0.0520692798541474,-0.1255817981079379,164.0,65.0,0.8366270661354065,780.0,10.0,2.0,2.0,24.0,68.0,3928.304347826087,779,-0.0001016128808259,1781.0,3851.0,0.0807999320253341,0.0,0.0,0.0,0,725,2.9802322387695312e-08,0.1533328162299262,0.1239236195882161,289.17795181274414,22.2446105171944,0.059208500761816,4.545633965153827,1.7121705279122816,1.0247017865178305,0.5210348067039815,156.39085173501573,104.10694006309149,8.437866784790456,0.2924204537498085,2056.305719380057
-22.91028,29.61111,2011-06-30,11194.0,8911.0,11647.0,10273.0,-0.0198327568845496,-0.1330868761552673,151.90001,83.0,1.5240252017974854,735.0,60.0,7.0,2.0,25.0,68.0,4358.156521739131,736,-6.195902824401855e-05,1422.0,2967.0,0.2165437370365337,7.065332412719727,11.146493911743164,0.0,2,726,2.9802322387695312e-08,0.1521653069390191,0.1292889912923177,288.96172459920246,12.975105235754562,0.4382210501234774,16.936883628275222,0.0355314364964981,2.0952864878823863,2.0691836547960696,189.68348045397224,158.9107818411097,2.946098107357634,0.35617661804975503,2290.591463347771
-27.5275,30.858056,2011-06-30,,,,,,,150.3,151.0,1.976684212684632,961.0,30.0,4.0,2.0,26.0,66.0,4863.582608695652,963,-0.0010288003832101,1892.0,3760.0,0.1377846925317945,7.967560291290283,10.402015209197998,0.0,2,727,4.410743713378906e-06,0.2061949835883246,0.1437460581461588,286.13726170857746,4.472397581429124,0.0114024473676444,27.968996074875168,0.0114024473676444,0.2736587368234658,66.05835727847281,147.47662665824387,218.19204042956423,2.9815664317414856,0.27956997011085144,2692.6736713449973
-26.648056,27.089444,2011-06-30,15866.0,10787.0,19134.0,15161.0,-0.0933714285714283,-0.2789679489321872,170.90001,90.0,1.3649344444274902,1357.0,40.0,1.0,2.0,22.0,62.0,4729.817391304347,1357,-0.0012723989784717,1572.0,2991.0,0.1945615947780754,4.277383804321289,6.162854194641113,0.0,2,728,5.960464477539064e-08,0.2090799543592665,0.1913661956787109,281.29587173461914,10.68271564766634,5.291918333352863,4.818209596398895,0.8389390294356508,1.1873589937959526,74.76832844046123,209.55331230283906,145.71545741324923,1.7601494899990244,0.3694340858079657,2576.1877081333155
-26.970278,27.211111,2011-06-30,8393.0,8522.5,7912.5,7778.0,0.0294685842200482,0.037115911165196,173.90001,,,,,,,,,,1326,-0.0009120162576436,1268.0,2970.0,0.0388002367165248,6.835185050964356,8.686654567718506,0.0,2,729,2.9802322387695312e-08,0.1899598439534505,0.1969865163167317,281.17966079711914,7.949435601801544,0.0572981688853416,4.27938677027973,3.3090478976740085,0.3896275484203231,57.59000755886432,206.51807980049875,337.1003167898627,5.267460969956325,0.21525000408644934,2166.209643519473
-26.880278,26.965,2011-06-30,15050.0,10335.0,17528.0,13965.5,-0.0760636012032657,-0.2581559774611482,175.5,228.0,1.2530983686447144,1302.0,30.0,1.0,2.0,32.0,68.0,4437.539130434782,1301,-0.0009452905505895,1616.0,2990.0,0.0691109853284796,4.651179790496826,5.962926268577576,0.0,2,730,2.9802322387695312e-08,0.1894312964545356,0.2004547119140625,281.46782811482746,33.637730496071136,0.1032197825773103,3.91794409580595,2.1968947711421785,0.1720329709621838,59.49835635426827,163.85196528841246,178.91168963757016,4.630845619419662,0.6457118638040742,2259.2485596369274
-27.38972222,26.46388889,2011-06-30,12531.0,10679.5,13497.0,12132.0,-0.0371138773628398,-0.1165387876657079,193.3,0.0,1.1865438222885132,1249.0,80.0,0.0,2.0,23.0,70.0,3285.608695652174,1251,-0.0010156463831663,1407.0,2764.0,0.0490184564244062,11.2631254196167,11.2631254196167,0.0,1,731,2.9802322387695312e-08,0.1841080983479817,0.1729265848795572,280.20358657836914,45.36605283646681,0.3881676472339584,5.6219390384277,4.095280606705584,0.3343524786093658,40.84271330528557,171.0642325895876,314.39140811455854,6.384683552397687,0.4000219980913244,1931.0266792809834
-26.98472222,26.63227778,2011-06-30,15621.0,10864.0,17782.0,14257.0,-0.0646947878933028,-0.2414996858200089,181.40001,270.0,1.1814368963241575,1289.0,30.0,5.0,2.0,27.0,68.0,3732.991304347826,1287,-0.0010266900062561,1535.0,2760.0,12.28301547427429,7.462262153625488,7.462262153625488,0.0,1,732,2.9802322387695312e-08,0.1889173719618055,0.1805648803710937,281.2027727762858,25.407993385651988,15.599301718966592,5.447670486842076,1.7767073398143758,1.7889295046203828,46.310366597542526,179.5219450584149,118.49731607199243,4.548189429672393,0.5225306878546868,1926.6556582144672
